marital_status,age,gender,Race,Income,education_level
Married,70,Female,White,25700,Above_Bachelor
Not_Married,23,Male,Other,12500,Some_College
Married,74,Female,Black,23000,Above_Bachelor
Married,26,Female,White,55000,Above_Bachelor
Married,79,Male,White,35500,High_School
Married,50,Female,White,8000,Below_High_School
Married,64,Male,White,14100,High_School
Not_Married,27,Male,White,4500,High_School
Not_Married,29,Female,White,40000,High_School
Married,44,Female,White,14400,Some_College
Not_Married,26,Female,Black,40000,Some_College
Married,85,Female,White,43350,Some_College
Married,61,Male,White,36000,High_School
Married,37,Female,Black,50000,Above_Bachelor
Married,69,Female,White,11700,High_School
Not_Married,20,Male,Black,35200,High_School
Married,64,Female,White,40000,High_School
Married,65,Male,White,139000,Bachelor
Married,63,Male,White,37900,High_School
Not_Married,34,Female,White,0,Some_College
Married,69,Male,White,12300,Above_Bachelor
Married,78,Male,White,6300,Bachelor
Married,51,Female,Other,22000,High_School
Married,55,Male,White,220000,Bachelor
Married,68,Female,White,134050,Some_College
Not_Married,57,Female,Black,1500,Some_College
Not_Married,19,Male,White,26000,Some_College
Married,41,Female,White,39000,Some_College
Married,61,Male,White,21000,High_School
Married,94,Female,White,21900,Some_College
Married,75,Male,Asian,23300,Above_Bachelor
Not_Married,36,Female,White,0,High_School
Not_Married,57,Male,White,53000,Some_College
Not_Married,19,Male,Black,4100,High_School
Not_Married,29,Female,White,30000,High_School
Not_Married,20,Female,Other,10400,High_School
Married,42,Female,White,0,High_School
Not_Married,19,Male,White,33000,Some_College
Married,67,Female,White,57900,Bachelor
Married,55,Female,White,3200,Above_Bachelor
Married,53,Male,Black,75000,Bachelor
Not_Married,32,Female,White,120000,Above_Bachelor
Married,79,Female,White,11200,High_School
Married,76,Female,White,11500,Some_College
Married,60,Female,Other,28500,Bachelor
Not_Married,20,Female,Other,8100,Some_College
Married,31,Female,White,200,High_School
Married,32,Male,White,180000,Bachelor
Not_Married,20,Female,White,2500,Some_College
Married,80,Female,White,96800,Above_Bachelor
Married,68,Female,Black,6400,Some_College
Not_Married,18,Female,White,4500,High_School
Married,65,Female,White,11600,High_School
Married,89,Female,White,18800,High_School
Married,77,Female,White,47000,Bachelor
Not_Married,18,Female,White,0,Below_High_School
Married,79,Female,White,136000,High_School
Not_Married,29,Male,White,44000,Bachelor
Married,24,Female,White,7000,High_School
Married,87,Male,Other,21400,High_School
Married,41,Male,White,66000,Below_High_School
Not_Married,23,Male,White,25000,High_School
Married,66,Female,Black,153000,Above_Bachelor
Married,73,Male,White,31100,High_School
Not_Married,18,Female,Other,17000,High_School
Not_Married,59,Female,Black,100000,Below_High_School
Married,56,Male,White,16000,Below_High_School
Married,57,Male,White,506000,Above_Bachelor
Married,42,Male,Asian,121000,High_School
Married,73,Male,White,100200,Bachelor
Married,71,Female,White,18000,Bachelor
Married,66,Male,White,17000,High_School
Married,89,Female,White,25800,High_School
Married,66,Female,White,60700,Some_College
Married,67,Male,White,65800,Some_College
Married,65,Male,White,700,High_School
Not_Married,42,Male,White,2500,Above_Bachelor
Married,57,Female,White,180000,Above_Bachelor
Married,46,Female,White,100000,Above_Bachelor
Married,41,Male,White,237670,Above_Bachelor
Not_Married,41,Male,White,38000,High_School
Married,31,Female,White,80000,Above_Bachelor
Married,35,Female,White,900,Some_College
Married,50,Male,Other,42000,Some_College
Not_Married,17,Female,White,42000,High_School
Not_Married,60,Male,Black,0,Below_High_School
Married,43,Female,White,160000,Bachelor
Married,53,Female,White,40000,High_School
Married,43,Female,White,66000,Above_Bachelor
Married,66,Female,White,19900,High_School
Married,78,Female,White,128000,Bachelor
Married,69,Female,White,10700,High_School
Married,54,Female,White,82000,Bachelor
Married,46,Male,Asian,574000,Above_Bachelor
Married,67,Male,White,130900,Bachelor
Married,76,Male,White,5500,High_School
Married,53,Male,White,155000,Bachelor
Married,54,Female,White,57000,Bachelor
Married,34,Male,Other,180000,Above_Bachelor
Married,93,Male,Black,13300,Below_High_School
Married,37,Male,White,300,Some_College
Not_Married,21,Female,White,22000,Some_College
Married,60,Female,Other,4500,High_School
Married,58,Male,White,5300,Some_College
Married,51,Male,White,12200,Below_High_School
Not_Married,19,Female,White,900,Some_College
Married,87,Male,White,191000,Above_Bachelor
Married,58,Female,Black,0,High_School
Married,58,Female,Asian,126000,Above_Bachelor
Not_Married,21,Male,White,48000,High_School
Married,79,Female,White,44200,Some_College
Married,48,Female,White,80000,Above_Bachelor
Married,54,Female,White,178000,Above_Bachelor
Married,71,Female,White,32600,High_School
Married,46,Male,White,37000,Some_College
Married,80,Male,White,52110,High_School
Married,78,Male,White,157800,Above_Bachelor
Married,60,Female,White,28700,Below_High_School
Married,79,Female,White,25500,High_School
Married,30,Male,Other,8000,Bachelor
Married,65,Female,White,13200,High_School
Not_Married,42,Male,White,5000,Bachelor
Married,39,Male,White,21000,High_School
Not_Married,20,Female,Black,3000,Some_College
Not_Married,18,Female,White,10400,High_School
Married,43,Female,White,66000,Some_College
Married,66,Male,Black,102000,Bachelor
Married,42,Female,White,120000,Some_College
Married,30,Female,Other,50000,Above_Bachelor
Married,42,Male,Asian,150000,Some_College
Not_Married,63,Female,Black,5400,Below_High_School
Not_Married,70,Male,White,360600,Bachelor
Married,68,Female,White,49500,High_School
Married,56,Female,White,94000,Above_Bachelor
Married,36,Female,White,2000,Bachelor
Married,74,Male,White,146200,Above_Bachelor
Married,64,Male,White,212000,Some_College
Married,34,Female,White,51000,Above_Bachelor
Married,45,Female,Other,47000,Bachelor
Married,81,Female,Other,54000,Bachelor
Married,82,Female,White,33900,Above_Bachelor
Married,68,Male,White,6900,High_School
Married,50,Female,White,50000,Above_Bachelor
Married,62,Male,White,91700,High_School
Married,85,Female,White,29200,High_School
Married,63,Female,White,35000,High_School
Married,40,Female,White,120000,High_School
Married,94,Male,White,14400,Below_High_School
Married,93,Female,Asian,30000,High_School
Married,71,Female,White,130000,Above_Bachelor
Married,69,Male,Other,26000,Some_College
Married,80,Female,White,26000,High_School
Married,85,Male,White,27000,Some_College
Married,84,Male,White,38500,High_School
Not_Married,17,Male,White,0,Below_High_School
Married,37,Male,White,60000,Some_College
Married,57,Male,White,67400,Some_College
Married,65,Male,White,205800,Above_Bachelor
Married,62,Female,White,36000,High_School
Not_Married,26,Female,White,19360,High_School
Married,36,Male,White,489000,Above_Bachelor
Not_Married,32,Female,Asian,54000,Above_Bachelor
Not_Married,60,Female,Other,120000,Above_Bachelor
Married,62,Male,Asian,24000,Some_College
Married,79,Male,White,76000,Some_College
Married,76,Female,Other,28260,Below_High_School
Married,50,Male,Other,3000,High_School
Not_Married,43,Female,White,500,Bachelor
Married,61,Female,Asian,72000,High_School
Not_Married,21,Female,White,0,Some_College
Married,69,Male,White,24400,Some_College
Married,62,Female,White,62200,Bachelor
Married,65,Male,White,20600,High_School
Married,75,Male,White,46100,Below_High_School
Not_Married,26,Female,White,0,Bachelor
Married,45,Female,White,60000,High_School
Married,90,Female,White,22000,High_School
Married,67,Female,White,25050,Bachelor
Married,70,Male,Asian,59600,Bachelor
Married,44,Female,Other,0,Some_College
Married,52,Male,White,52000,Bachelor
Married,72,Male,White,7200,Below_High_School
Married,51,Male,White,175000,Bachelor
Married,56,Male,Black,51000,High_School
Married,94,Female,Black,11800,Below_High_School
Not_Married,26,Male,Black,60000,Below_High_School
Married,64,Female,Black,23500,High_School
Married,80,Male,White,60800,Bachelor
Not_Married,25,Male,Black,5000,High_School
Married,32,Male,Other,105000,High_School
Married,42,Female,White,123000,Above_Bachelor
Married,87,Male,White,43000,High_School
Married,61,Male,White,150000,Bachelor
Not_Married,20,Male,White,5000,Below_High_School
Not_Married,25,Male,Other,38000,Some_College
Married,46,Female,Black,37000,Bachelor
Married,20,Male,Other,18000,High_School
Married,50,Female,White,0,High_School
Married,33,Female,White,155100,Above_Bachelor
Not_Married,71,Male,Other,11000,Bachelor
Not_Married,36,Male,White,30000,Some_College
Not_Married,18,Female,Other,3000,High_School
Not_Married,95,Female,White,48000,High_School
Married,22,Female,White,24000,High_School
Married,53,Male,Other,40000,High_School
Married,31,Female,Other,23000,High_School
Married,41,Male,White,0,Above_Bachelor
Married,80,Male,White,79000,Bachelor
Married,31,Male,White,28800,High_School
Not_Married,30,Female,Other,67600,Above_Bachelor
Not_Married,19,Male,Other,20000,Below_High_School
Married,52,Female,White,0,Bachelor
Married,74,Female,White,11600,Some_College
Married,40,Female,Other,30000,Above_Bachelor
Married,82,Male,White,69600,Below_High_School
Not_Married,57,Male,Other,5500,High_School
Married,77,Male,Other,0,Above_Bachelor
Married,46,Female,Asian,40000,High_School
Married,31,Male,White,105000,High_School
Not_Married,21,Male,White,0,High_School
Not_Married,26,Female,White,20800,Some_College
Not_Married,35,Female,Other,44000,Some_College
Married,64,Male,White,0,High_School
Married,40,Female,White,0,Some_College
Married,55,Male,Other,5800,Below_High_School
Married,87,Male,White,130300,Bachelor
Married,64,Male,White,201000,Bachelor
Married,38,Female,White,45910,Bachelor
Married,82,Male,White,19000,High_School
Married,66,Female,White,70100,Some_College
Not_Married,33,Female,Black,47000,Some_College
Married,61,Female,White,13700,Some_College
Married,27,Male,White,100000,High_School
Married,82,Female,White,58800,Some_College
Married,74,Female,White,106500,Above_Bachelor
Not_Married,28,Male,White,0,High_School
Married,30,Female,White,155000,Above_Bachelor
Married,37,Male,White,88000,High_School
Married,32,Male,White,70000,Bachelor
Married,79,Male,Asian,23600,Above_Bachelor
Not_Married,17,Male,Other,2400,High_School
Married,55,Female,White,56000,Bachelor
Married,42,Female,Other,0,High_School
Not_Married,23,Female,Black,0,Bachelor
Not_Married,28,Male,Asian,51800,Bachelor
Married,63,Male,Other,18000,Below_High_School
Not_Married,72,Female,White,35110,Above_Bachelor
Married,60,Male,White,52900,Some_College
Married,67,Male,White,21600,High_School
Married,67,Female,White,18800,Bachelor
Married,71,Male,White,2100,Some_College
Married,51,Male,White,60000,Some_College
Married,62,Male,White,225000,Bachelor
Not_Married,22,Male,Other,9300,Bachelor
Married,25,Male,White,35000,Some_College
Not_Married,23,Male,White,0,Bachelor
Married,65,Female,White,43300,High_School
Married,67,Male,Black,55000,High_School
Not_Married,53,Male,White,11800,High_School
Married,54,Male,White,170000,High_School
Married,40,Female,White,12600,Some_College
Married,38,Male,White,0,High_School
Married,64,Male,White,125000,Some_College
Married,39,Male,White,197000,Some_College
Not_Married,31,Male,White,16000,High_School
Not_Married,23,Male,Other,28000,High_School
Not_Married,34,Male,Black,0,High_School
Not_Married,17,Male,White,8300,Below_High_School
Married,41,Male,Other,56000,High_School
Married,64,Male,White,28500,Some_College
Married,68,Male,White,35960,Above_Bachelor
Married,53,Male,White,155000,High_School
Not_Married,45,Female,White,0,Some_College
Married,61,Male,White,6000,High_School
Married,84,Female,White,16000,High_School
Married,52,Male,White,96000,Bachelor
Married,43,Male,White,70000,High_School
Married,48,Female,White,78000,Some_College
Married,82,Female,White,40900,High_School
Married,71,Female,White,74400,Above_Bachelor
Married,46,Female,White,50000,Bachelor
Not_Married,21,Male,Other,22000,High_School
Married,83,Female,White,22600,Some_College
Married,26,Female,White,100000,Some_College
Married,51,Female,White,28000,Bachelor
Not_Married,42,Female,Black,40000,Bachelor
Not_Married,43,Male,Black,64000,Bachelor
Married,63,Female,White,20400,Bachelor
Married,75,Male,White,34600,Some_College
Married,61,Female,White,24500,High_School
Married,28,Male,White,55000,Above_Bachelor
Married,60,Female,White,0,Some_College
Not_Married,36,Female,White,41600,Bachelor
Married,42,Female,White,28800,Some_College
Married,65,Male,White,9200,High_School
Married,71,Female,White,62000,Bachelor
Married,44,Male,White,110000,Bachelor
Not_Married,17,Male,White,0,Below_High_School
Not_Married,31,Male,White,43760,High_School
Married,32,Male,White,134000,Bachelor
Married,69,Male,Asian,11000,Below_High_School
Married,56,Female,Other,21000,Below_High_School
Not_Married,24,Male,White,15000,Some_College
Married,74,Female,Black,36700,Some_College
Married,59,Female,White,32000,High_School
Married,79,Female,Other,7200,Some_College
Married,72,Male,White,37600,Some_College
Not_Married,23,Male,White,80000,High_School
Married,55,Female,White,12000,Some_College
Married,57,Male,Other,240000,Some_College
Married,63,Female,Other,11200,Below_High_School
Married,42,Female,White,32000,Some_College
Married,68,Male,White,28000,Some_College
Married,37,Male,White,47500,Bachelor
Married,54,Male,Asian,220000,Above_Bachelor
Married,80,Female,White,16900,Bachelor
Married,59,Female,Other,2300,High_School
Not_Married,36,Female,White,40000,Some_College
Married,50,Female,White,481000,Above_Bachelor
Not_Married,17,Male,White,300,Below_High_School
Married,94,Female,White,50700,High_School
Not_Married,27,Female,Other,3500,High_School
Married,68,Male,White,0,Below_High_School
Married,47,Male,White,230000,Some_College
Married,52,Female,White,30000,Bachelor
Married,57,Male,Black,106000,Above_Bachelor
Married,60,Male,Other,26100,High_School
Married,54,Female,White,28000,Below_High_School
Married,94,Female,White,14000,High_School
Married,73,Female,White,25500,Above_Bachelor
Not_Married,30,Female,White,25000,Bachelor
Married,73,Male,White,23500,Some_College
Married,33,Female,Other,23000,Some_College
Married,56,Male,White,5600,Some_College
Married,67,Male,White,1700,Below_High_School
Not_Married,70,Female,White,159300,Above_Bachelor
Not_Married,66,Female,White,45000,Bachelor
Married,65,Male,White,33100,High_School
Married,44,Male,Asian,80000,Bachelor
Married,73,Female,White,30400,Some_College
Married,34,Female,White,50000,Above_Bachelor
Married,92,Female,White,8000,High_School
Married,24,Female,White,40000,High_School
Married,50,Female,White,40000,Bachelor
Married,33,Female,White,2420,Bachelor
Married,32,Female,White,85000,Above_Bachelor
Not_Married,20,Female,White,12000,Some_College
Married,31,Female,White,11000,High_School
Married,69,Male,White,12000,High_School
Not_Married,44,Female,White,60000,Above_Bachelor
Married,73,Female,Black,10800,High_School
Not_Married,20,Male,White,4200,Some_College
Married,63,Female,Other,43000,High_School
Married,45,Female,Black,59000,High_School
Married,54,Female,White,35000,High_School
Not_Married,44,Male,Other,130000,High_School
Married,40,Male,White,121000,Bachelor
Married,50,Female,White,5000,Below_High_School
Married,49,Male,White,73000,Some_College
Married,74,Male,White,72000,High_School
Not_Married,23,Female,Other,0,Some_College
Married,57,Male,White,21000,High_School
Married,55,Male,White,137400,Above_Bachelor
Married,56,Female,White,250000,Above_Bachelor
Not_Married,20,Male,White,10000,Some_College
Married,37,Female,Other,130000,Above_Bachelor
Not_Married,40,Female,Other,9500,High_School
Married,60,Female,Black,10000,High_School
Married,73,Female,Other,140000,Above_Bachelor
Not_Married,33,Male,White,55000,Bachelor
Married,60,Female,White,111000,Bachelor
Not_Married,18,Male,Black,0,Some_College
Married,53,Female,White,42000,Above_Bachelor
Not_Married,41,Female,White,0,Bachelor
Married,39,Female,Asian,300,High_School
Married,38,Female,White,464000,High_School
Married,79,Male,White,16800,High_School
Not_Married,67,Male,White,20900,High_School
Not_Married,19,Male,Other,24900,High_School
Married,44,Male,Other,12000,High_School
Married,37,Female,Other,24000,High_School
Not_Married,30,Male,Other,27010,Bachelor
Married,48,Female,Other,81300,Above_Bachelor
Married,64,Female,Other,80010,Some_College
Not_Married,29,Female,Other,23050,High_School
Married,67,Female,White,21300,High_School
Married,57,Male,White,51000,High_School
Married,56,Female,Asian,3000,Bachelor
Married,50,Male,White,23800,High_School
Married,41,Male,White,60000,High_School
Married,47,Male,White,379000,Above_Bachelor
Married,32,Male,White,45000,Above_Bachelor
Married,44,Female,Black,2200,Some_College
Married,62,Female,White,14100,High_School
Married,31,Male,White,55000,High_School
Not_Married,25,Female,White,54100,High_School
Married,51,Female,Other,0,Below_High_School
Married,31,Female,White,87500,Bachelor
Not_Married,22,Male,White,30000,High_School
Not_Married,33,Female,White,12000,Some_College
Married,73,Male,White,39100,Some_College
Not_Married,24,Female,Other,7700,Bachelor
Not_Married,25,Female,White,45000,Bachelor
Married,50,Female,White,30000,High_School
Not_Married,28,Male,White,60000,Bachelor
Married,68,Female,White,0,Some_College
Married,51,Male,White,55000,High_School
Married,56,Male,White,71000,Below_High_School
Married,76,Female,White,47400,Some_College
Married,68,Male,White,48000,High_School
Married,62,Male,White,56000,High_School
Not_Married,19,Female,Other,4500,High_School
Married,79,Female,White,20000,High_School
Married,87,Male,White,1000,High_School
Married,33,Female,Black,28000,High_School
Not_Married,40,Female,Other,0,High_School
Married,69,Female,Black,7700,High_School
Married,68,Male,White,99800,Above_Bachelor
Married,87,Female,White,71900,High_School
Not_Married,34,Male,White,38000,High_School
Married,38,Female,Asian,250,High_School
Married,72,Female,White,35700,Some_College
Not_Married,23,Female,White,24000,Bachelor
Married,37,Male,White,0,Bachelor
Married,54,Female,Black,51200,Above_Bachelor
Not_Married,37,Female,White,35000,High_School
Married,72,Female,Other,25300,Some_College
Married,31,Female,Other,800,High_School
Married,48,Female,Other,48000,Bachelor
Not_Married,32,Male,White,110400,Bachelor
Married,56,Male,White,85000,Bachelor
Not_Married,24,Male,Other,45000,High_School
Married,75,Female,White,32600,High_School
Married,39,Male,Black,176000,Above_Bachelor
Married,50,Male,Asian,128000,Bachelor
Married,54,Male,Other,28000,High_School
Married,66,Female,White,48000,Some_College
Married,49,Male,White,120100,Bachelor
Married,71,Female,White,375000,Above_Bachelor
Not_Married,27,Female,White,67000,Bachelor
Married,75,Male,White,77710,Above_Bachelor
Not_Married,39,Male,Other,9600,Below_High_School
Not_Married,55,Male,White,15000,Some_College
Not_Married,18,Male,Other,0,Below_High_School
Not_Married,21,Female,Asian,12000,Some_College
Married,79,Female,White,6480,High_School
Married,68,Female,White,22600,High_School
Married,77,Male,White,53100,Above_Bachelor
Married,31,Female,White,100000,Above_Bachelor
Not_Married,94,Female,White,32000,High_School
Not_Married,23,Male,White,18000,High_School
Married,84,Female,White,8900,High_School
Married,85,Female,White,19600,Below_High_School
Married,55,Male,White,240200,Bachelor
Not_Married,40,Female,White,94500,Above_Bachelor
Married,79,Male,White,15000,Some_College
Married,53,Male,White,165000,Some_College
Married,64,Female,White,145000,Some_College
Married,62,Male,White,12700,High_School
Not_Married,22,Male,White,20000,High_School
Married,32,Female,Other,49200,Bachelor
Married,42,Male,White,25500,High_School
Married,86,Female,White,53200,Bachelor
Not_Married,61,Female,White,12500,Below_High_School
Not_Married,20,Female,White,10000,Some_College
Married,78,Female,Other,50000,High_School
Married,44,Female,Asian,40000,Above_Bachelor
Not_Married,32,Female,White,0,Below_High_School
Married,75,Female,White,8000,High_School
Not_Married,60,Female,White,4000,Some_College
Married,81,Female,White,12500,High_School
Married,42,Male,White,0,High_School
Married,81,Female,White,36000,High_School
Not_Married,24,Male,White,40000,High_School
Married,33,Female,Asian,131000,Above_Bachelor
Married,65,Female,White,1500,High_School
Not_Married,26,Male,White,35800,High_School
Not_Married,27,Female,Other,55000,High_School
Not_Married,18,Male,White,47000,Some_College
Married,71,Male,White,25400,High_School
Married,70,Female,White,91100,Bachelor
Not_Married,29,Male,White,40000,High_School
Not_Married,37,Female,White,55000,Bachelor
Married,32,Male,White,20000,High_School
Not_Married,21,Male,White,32000,Some_College
Not_Married,21,Female,White,4600,Bachelor
Married,22,Female,Other,34800,High_School
Not_Married,57,Female,White,42830,Above_Bachelor
Not_Married,21,Male,Black,2000,Some_College
Married,78,Female,White,70300,Some_College
Not_Married,94,Female,White,2000,High_School
Married,32,Male,Black,26000,Bachelor
Married,67,Female,White,36000,Bachelor
Married,86,Male,Other,0,Below_High_School
Married,36,Male,White,75000,Bachelor
Married,36,Female,White,0,High_School
Married,59,Male,White,61300,Bachelor
Not_Married,25,Male,White,20000,High_School
Married,75,Female,White,15000,High_School
Married,79,Male,White,164500,High_School
Married,44,Male,Black,20000,High_School
Married,77,Male,White,123000,Bachelor
Married,37,Male,White,140000,Bachelor
Married,60,Female,White,12900,Bachelor
Married,75,Female,White,11700,Above_Bachelor
Not_Married,24,Female,White,50000,High_School
Married,75,Female,White,10000,High_School
Not_Married,17,Male,White,32000,Below_High_School
Married,41,Female,White,159000,Above_Bachelor
Married,49,Female,White,480,Below_High_School
Married,49,Female,White,40000,High_School
Married,37,Female,Other,55000,Some_College
Married,32,Female,White,0,Bachelor
Not_Married,52,Female,White,10000,Some_College
Not_Married,21,Male,White,45000,Some_College
Married,43,Female,Other,70000,Bachelor
Married,61,Male,White,44000,Some_College
Married,75,Female,White,28000,High_School
Married,52,Male,White,200600,Above_Bachelor
Married,57,Female,White,168000,Above_Bachelor
Married,42,Male,White,45000,Some_College
Not_Married,19,Male,Other,14000,Some_College
Not_Married,20,Male,White,35000,High_School
Married,52,Male,White,197000,Above_Bachelor
Not_Married,56,Male,White,30000,High_School
Not_Married,94,Male,Asian,0,High_School
Married,81,Male,White,113500,Above_Bachelor
Married,53,Female,White,45000,Bachelor
Not_Married,22,Female,White,21000,Bachelor
Married,60,Female,Black,20400,Some_College
Married,92,Female,White,23900,High_School
Not_Married,18,Female,White,0,Below_High_School
Not_Married,21,Male,White,6000,High_School
Married,33,Male,White,1700,High_School
Married,76,Male,White,29000,Above_Bachelor
Married,58,Female,White,776000,Bachelor
Not_Married,28,Male,White,20000,High_School
Married,64,Male,White,17900,High_School
Married,62,Male,White,100700,Some_College
Not_Married,50,Female,Other,167000,Some_College
Not_Married,27,Female,White,1000,Below_High_School
Married,64,Male,White,43600,High_School
Married,61,Female,White,0,Some_College
Not_Married,23,Female,Other,0,Bachelor
Not_Married,21,Female,White,10000,Some_College
Not_Married,24,Female,Black,36200,High_School
Married,28,Male,Other,8000,Below_High_School
Married,38,Female,White,94000,Above_Bachelor
Married,67,Male,White,48000,High_School
Married,55,Female,White,100000,Above_Bachelor
Married,71,Female,White,30230,Above_Bachelor
Not_Married,52,Male,Black,0,High_School
Married,63,Female,White,114800,Some_College
Married,50,Female,Other,53000,Some_College
Married,45,Male,Black,100000,Bachelor
Married,56,Female,Other,168000,Above_Bachelor
Not_Married,19,Male,White,24000,High_School
Married,57,Female,White,56400,High_School
Not_Married,18,Male,White,7200,High_School
Not_Married,39,Female,White,82000,Some_College
Married,56,Female,White,1800,High_School
Not_Married,43,Male,White,40000,Some_College
Married,55,Male,White,76000,Some_College
Married,77,Female,Other,10000,High_School
Not_Married,20,Female,White,110,Some_College
Not_Married,21,Female,Black,3600,Some_College
Not_Married,18,Female,White,2700,High_School
Married,45,Female,Other,135000,Above_Bachelor
Married,60,Female,White,105000,High_School
Married,42,Male,White,100000,Some_College
Married,53,Female,White,70000,Bachelor
Married,62,Female,Other,5000,High_School
Married,29,Male,Other,43500,High_School
Married,29,Male,White,140000,High_School
Married,92,Female,White,89650,High_School
Married,43,Male,Other,103000,High_School
Not_Married,25,Female,White,50000,Above_Bachelor
Married,52,Female,Black,0,High_School
Married,46,Female,White,30000,Some_College
Married,45,Male,Black,24000,Bachelor
Married,76,Male,White,454200,Bachelor
Not_Married,22,Male,White,7000,High_School
Not_Married,20,Female,White,1000,Some_College
Married,73,Male,White,100000,Bachelor
Not_Married,20,Male,Other,5000,High_School
Married,59,Male,White,125100,Bachelor
Married,77,Male,White,54000,High_School
Not_Married,18,Male,Other,0,Below_High_School
Married,62,Male,White,14900,High_School
Not_Married,40,Female,Black,39500,High_School
Not_Married,31,Male,Other,20000,High_School
Not_Married,33,Female,White,10100,High_School
Married,84,Female,White,27000,Above_Bachelor
Married,73,Female,White,13700,High_School
Married,88,Female,Other,78600,Bachelor
Not_Married,29,Female,Other,33000,High_School
Not_Married,28,Male,White,200000,Bachelor
Not_Married,57,Male,White,15800,Some_College
Married,45,Female,White,80000,High_School
Married,58,Male,White,152300,Bachelor
Not_Married,21,Female,White,300,Bachelor
Married,56,Male,White,201000,Above_Bachelor
Not_Married,25,Male,White,0,Bachelor
Not_Married,38,Male,Black,0,High_School
Not_Married,45,Female,White,104500,Bachelor
Not_Married,25,Male,White,5000,Bachelor
Married,73,Male,White,78000,Some_College
Married,83,Female,White,20000,Below_High_School
Not_Married,27,Female,White,20000,Above_Bachelor
Married,43,Female,White,90000,Above_Bachelor
Married,85,Male,White,124300,Above_Bachelor
Married,63,Female,White,149000,Bachelor
Not_Married,25,Female,Asian,100000,Bachelor
Not_Married,75,Female,Black,23700,High_School
Married,53,Male,White,130000,High_School
Married,54,Female,Black,60000,High_School
Married,60,Female,White,69200,High_School
Not_Married,23,Female,Other,31140,Above_Bachelor
Not_Married,18,Female,White,13200,High_School
Married,78,Female,White,43900,High_School
Not_Married,37,Male,White,0,High_School
Married,42,Male,Black,130000,Bachelor
Married,62,Female,White,10000,High_School
Married,47,Female,Asian,600,Bachelor
Married,44,Male,Black,484000,High_School
Married,44,Male,White,220000,Bachelor
Married,72,Female,White,22000,High_School
Not_Married,35,Female,White,65000,Above_Bachelor
Not_Married,57,Female,White,0,Above_Bachelor
Not_Married,19,Female,White,90000,High_School
Married,52,Male,White,46000,High_School
Married,58,Male,White,2700,Below_High_School
Married,77,Female,White,57900,High_School
Married,42,Male,Other,70000,Bachelor
Married,75,Female,White,1400,High_School
Married,63,Female,White,49000,High_School
Married,49,Female,White,22000,Above_Bachelor
Not_Married,31,Female,White,150000,Bachelor
Not_Married,24,Female,Asian,75000,Bachelor
Married,56,Female,Asian,66000,Bachelor
Not_Married,50,Female,Black,5000,Below_High_School
Not_Married,25,Female,White,16000,Bachelor
Married,47,Female,Black,78000,Above_Bachelor
Not_Married,33,Female,Black,35180,Some_College
Married,36,Female,Asian,60000,Above_Bachelor
Married,57,Male,Other,61000,High_School
Married,64,Male,White,120000,Bachelor
Married,29,Male,Other,0,High_School
Married,56,Male,White,506000,Above_Bachelor
Married,84,Female,White,0,Some_College
Married,79,Female,White,13400,Some_College
Married,56,Female,White,57000,High_School
Married,81,Female,White,8750,High_School
Married,47,Female,White,86800,Bachelor
Married,34,Male,Other,125000,Bachelor
Married,40,Male,White,106000,Bachelor
Married,53,Female,White,80000,Above_Bachelor
Married,42,Female,White,9530,Some_College
Married,76,Male,White,33600,Bachelor
Married,79,Male,White,32010,Some_College
Married,46,Female,Other,175000,Some_College
Married,69,Male,White,360100,Some_College
Not_Married,21,Female,White,2000,High_School
Married,85,Female,Other,6000,Below_High_School
Married,72,Female,White,30000,Some_College
Married,29,Male,Other,0,Below_High_School
Not_Married,30,Male,White,65000,High_School
Not_Married,52,Female,Other,16000,High_School
Not_Married,45,Male,White,60000,Below_High_School
Not_Married,18,Male,White,5600,High_School
Married,47,Male,White,37400,Some_College
Married,32,Female,Black,5000,Some_College
Married,53,Male,Black,90000,Bachelor
Married,63,Male,White,70000,Below_High_School
Married,69,Male,White,20000,Some_College
Married,50,Female,Other,33900,Some_College
Married,49,Female,White,90000,Bachelor
Married,35,Male,White,0,Below_High_School
Not_Married,27,Female,Other,97000,Above_Bachelor
Married,73,Female,White,0,High_School
Married,76,Female,White,26400,High_School
Married,32,Female,White,20000,Bachelor
Married,71,Female,Asian,9300,Some_College
Married,33,Female,White,10,Bachelor
Married,86,Female,White,37200,High_School
Married,85,Male,Black,15600,High_School
Married,84,Female,White,118100,Above_Bachelor
Not_Married,17,Female,Other,3100,Below_High_School
Not_Married,44,Female,Other,32000,Below_High_School
Not_Married,18,Female,White,600,High_School
Married,66,Male,White,52000,Some_College
Married,78,Female,Black,17300,Some_College
Married,65,Male,White,24000,Bachelor
Married,47,Male,White,42000,Some_College
Married,82,Female,White,44700,High_School
Married,75,Female,White,12700,Bachelor
Married,73,Female,White,0,Bachelor
Married,43,Male,White,26000,Below_High_School
Not_Married,64,Female,White,32000,Some_College
Not_Married,30,Female,White,7700,Below_High_School
Married,57,Female,White,38000,High_School
Married,39,Male,Other,100000,High_School
Married,86,Female,White,55000,Above_Bachelor
Married,35,Female,Other,0,High_School
Married,55,Female,White,135000,Above_Bachelor
Married,35,Male,White,90000,Some_College
Married,62,Male,Other,92000,Some_College
Married,65,Female,White,60800,High_School
Not_Married,34,Male,White,68000,Above_Bachelor
Married,84,Female,White,17800,High_School
