marital_status,age,gender,Race,Income,education_level
Married,62,Male,Asian,103530,Above_Bachelor
Not_Married,41,Female,White,106375,Bachelor
Married,76,Female,Black,136707,Bachelor
Married,36,Male,White,75902,Bachelor
Married,87,Female,White,123650,Some_College
Not_Married,52,Female,Other,55468,Some_College
Not_Married,34,Female,American Indian,69737,Some_College
Not_Married,33,Female,Other,50287,Bachelor
Married,40,Male,White,59383,Bachelor
Married,51,Female,American Indian,39514,Above_Bachelor
Not_Married,69,Male,Black,94613,High_School
Married,85,Female,Black,112715,Some_College
Not_Married,82,Male,Black,115091,Bachelor
Married,60,Female,Asian,125966,High_School
Not_Married,22,Male,Other,111738,Below_High_School
Not_Married,19,Male,Other,32879,Some_College
Not_Married,32,Male,Black,95269,Some_College
Married,69,Female,Asian,120542,Above_Bachelor
Married,33,Male,Black,113806,Above_Bachelor
Married,37,Male,Other,24011,Some_College
Married,72,Female,Black,42415,Above_Bachelor
Not_Married,25,Male,Asian,73527,Above_Bachelor
Married,82,Male,Black,95514,Above_Bachelor
Not_Married,83,Female,Other,13016,Bachelor
Married,69,Male,American Indian,119931,Above_Bachelor
Not_Married,84,Male,Black,61579,Above_Bachelor
Married,55,Female,Black,101288,Bachelor
Not_Married,20,Female,Other,89656,Below_High_School
Married,40,Female,Black,44994,Below_High_School
Married,61,Female,Black,105438,High_School
Not_Married,41,Male,American Indian,73462,Below_High_School
Not_Married,27,Male,White,42487,High_School
Married,44,Male,Other,21916,High_School
Married,61,Female,White,124525,Above_Bachelor
Not_Married,99,Female,Asian,115985,Some_College
Married,68,Female,White,113974,Some_College
Not_Married,72,Male,Black,61489,High_School
Not_Married,21,Female,White,57965,Some_College
Not_Married,86,Female,Asian,140476,High_School
Married,83,Male,American Indian,38696,Above_Bachelor
Not_Married,44,Female,Black,5935,Bachelor
Not_Married,47,Female,Other,53048,Some_College
Married,41,Male,American Indian,54608,Above_Bachelor
Married,87,Female,Asian,132778,Some_College
Married,41,Female,Black,111548,Some_College
Married,61,Male,American Indian,61674,Below_High_School
Not_Married,20,Male,White,144400,Above_Bachelor
Married,100,Male,Other,127794,Bachelor
Married,24,Female,Black,15519,Above_Bachelor
Not_Married,86,Female,American Indian,93841,Above_Bachelor
Married,73,Female,Black,71164,Above_Bachelor
Married,24,Female,White,61110,Some_College
Not_Married,23,Male,Asian,56410,Some_College
Married,67,Male,Asian,80233,Some_College
Married,72,Female,Other,58370,Above_Bachelor
Married,36,Male,Other,73462,High_School
Married,74,Female,American Indian,78555,Some_College
Married,95,Male,Asian,88773,Above_Bachelor
Not_Married,52,Female,American Indian,77048,Below_High_School
Not_Married,33,Female,Other,77280,Below_High_School
Not_Married,58,Female,Black,146245,Bachelor
Not_Married,91,Female,Asian,97451,Bachelor
Not_Married,67,Male,Other,59567,High_School
Married,34,Female,American Indian,76928,High_School
Not_Married,57,Female,American Indian,7376,High_School
Married,27,Female,White,8840,Bachelor
Not_Married,19,Male,Black,61539,Below_High_School
Married,62,Male,Other,131680,Bachelor
Married,72,Male,White,12456,High_School
Married,96,Male,Other,92254,Below_High_School
Married,54,Male,Asian,28630,Above_Bachelor
Married,87,Male,American Indian,57533,Below_High_School
Married,19,Male,Black,149732,Above_Bachelor
Not_Married,41,Female,Other,92982,Some_College
Not_Married,53,Female,White,148158,Some_College
Not_Married,44,Male,Other,32143,Some_College
Married,35,Male,Black,3744,Below_High_School
Married,86,Male,Black,52491,Bachelor
Not_Married,59,Female,Other,26107,Bachelor
Not_Married,66,Female,American Indian,90808,Some_College
Not_Married,71,Female,Other,127390,Some_College
Not_Married,84,Female,Other,4108,High_School
Married,61,Female,Other,63733,High_School
Married,59,Female,Other,116830,High_School
Not_Married,48,Male,White,41686,Some_College
Married,31,Male,Black,30349,Some_College
Married,90,Female,Other,56462,Above_Bachelor
Not_Married,41,Male,Black,96587,Some_College
Married,68,Female,Black,76820,Bachelor
Not_Married,90,Female,Asian,147665,Bachelor
Married,28,Female,American Indian,23332,Above_Bachelor
Married,29,Female,White,124919,Below_High_School
Married,31,Female,Black,99949,High_School
Married,45,Male,Black,109462,Bachelor
Not_Married,66,Female,White,33345,Some_College
Not_Married,27,Female,American Indian,92177,Some_College
Not_Married,44,Female,Other,12328,High_School
Married,89,Male,White,13002,Above_Bachelor
Married,91,Male,Asian,95916,High_School
Married,28,Female,Asian,144179,High_School
Married,80,Female,Asian,97292,High_School
Not_Married,72,Female,Asian,9605,Some_College
Married,98,Male,Black,99949,Above_Bachelor
Not_Married,34,Female,White,39048,High_School
Not_Married,36,Male,Asian,135145,Above_Bachelor
Not_Married,24,Female,Black,54121,Bachelor
Not_Married,23,Female,Asian,103405,Bachelor
Not_Married,27,Female,Asian,119449,Bachelor
Married,55,Male,Other,76964,High_School
Not_Married,66,Female,American Indian,138069,Bachelor
Married,64,Female,Black,8571,Some_College
Married,48,Female,Asian,127486,Below_High_School
Not_Married,46,Male,American Indian,41052,Above_Bachelor
Married,66,Female,American Indian,94049,Some_College
Married,83,Male,Asian,125232,Some_College
Married,21,Male,White,147311,High_School
Married,30,Female,White,41397,Above_Bachelor
Not_Married,23,Male,Other,67882,Below_High_School
Married,34,Male,White,83827,Below_High_School
Not_Married,93,Female,White,12404,Some_College
Married,46,Female,Black,40085,Above_Bachelor
Married,21,Male,Other,107367,Some_College
Married,82,Female,Black,11775,Bachelor
Not_Married,69,Male,Other,123936,High_School
Not_Married,32,Male,American Indian,76526,Below_High_School
Married,87,Female,American Indian,94229,Some_College
Not_Married,69,Male,American Indian,137373,Below_High_School
Married,66,Female,American Indian,99755,High_School
Married,95,Male,American Indian,9481,Below_High_School
Not_Married,58,Male,American Indian,94529,Above_Bachelor
Not_Married,95,Male,Other,99126,Bachelor
Married,43,Female,American Indian,107238,Bachelor
Not_Married,100,Male,American Indian,86332,Above_Bachelor
Not_Married,87,Female,American Indian,131549,Some_College
Not_Married,61,Female,Black,101727,High_School
Not_Married,77,Male,American Indian,140771,Some_College
Married,91,Female,Other,21375,Above_Bachelor
Married,71,Male,White,125397,Below_High_School
Married,56,Female,Asian,10824,High_School
Not_Married,25,Female,White,80746,Below_High_School
Not_Married,38,Female,American Indian,14927,High_School
Not_Married,36,Male,White,106314,High_School
Not_Married,38,Male,Other,22832,Below_High_School
Not_Married,39,Female,White,131220,Bachelor
Married,99,Male,White,96842,Above_Bachelor
Married,47,Male,American Indian,144329,Some_College
Married,74,Female,White,53970,High_School
Married,90,Male,Asian,62915,Below_High_School
Not_Married,68,Female,White,62245,Above_Bachelor
Not_Married,83,Male,Other,145370,Some_College
Not_Married,94,Male,Black,19823,Some_College
Married,64,Female,American Indian,118133,Below_High_School
Not_Married,50,Male,Asian,25206,Some_College
Not_Married,59,Female,Black,95046,Bachelor
Not_Married,41,Female,Asian,1244,Bachelor
Married,89,Male,Black,145002,Bachelor
Not_Married,42,Female,Asian,4979,Above_Bachelor
Not_Married,75,Female,Asian,135266,High_School
Not_Married,64,Male,Other,99876,Below_High_School
Not_Married,33,Female,White,143321,Above_Bachelor
Married,90,Male,White,129418,Below_High_School
Married,70,Male,American Indian,109632,High_School
Not_Married,34,Female,Asian,104254,Some_College
Married,40,Male,Asian,69115,Above_Bachelor
Married,90,Female,Other,126335,Below_High_School
Not_Married,49,Male,Other,19209,Some_College
Not_Married,87,Female,Black,25724,Bachelor
Not_Married,30,Male,Black,70041,Some_College
Not_Married,43,Male,White,35758,Some_College
Not_Married,89,Male,White,100871,High_School
Married,40,Male,White,28815,Above_Bachelor
Married,97,Female,American Indian,90852,Below_High_School
Not_Married,56,Male,Black,141135,Above_Bachelor
Not_Married,68,Female,Black,108594,Bachelor
Not_Married,63,Female,Asian,33790,Some_College
Not_Married,59,Female,Other,76896,Above_Bachelor
Not_Married,28,Male,Black,127235,High_School
Not_Married,75,Female,Black,116366,Some_College
Not_Married,65,Female,Other,103891,Below_High_School
Not_Married,60,Female,White,124278,Below_High_School
Married,72,Male,Black,45095,Some_College
Not_Married,22,Female,Black,9628,Some_College
Not_Married,60,Male,Asian,111182,Some_College
Married,42,Male,White,85447,Some_College
Married,87,Male,American Indian,69428,Bachelor
Married,67,Female,White,51878,Bachelor
Not_Married,67,Female,American Indian,141134,Bachelor
Not_Married,93,Female,American Indian,101904,Below_High_School
Not_Married,30,Male,Black,9824,Below_High_School
Not_Married,76,Male,Other,45391,Below_High_School
Married,27,Male,Asian,79594,High_School
Not_Married,77,Male,Asian,20240,High_School
Married,26,Female,American Indian,109014,Some_College
Not_Married,78,Female,Other,9630,Below_High_School
Married,66,Female,White,10690,Some_College
Married,82,Male,Other,31250,Above_Bachelor
Married,39,Male,American Indian,126605,High_School
Not_Married,84,Male,Other,49572,Above_Bachelor
Not_Married,35,Male,American Indian,37563,Above_Bachelor
Married,97,Male,Black,69811,Above_Bachelor
Married,76,Female,American Indian,57743,Some_College
Married,99,Male,White,36069,Below_High_School
Not_Married,84,Female,Asian,105053,Below_High_School
Married,51,Male,Asian,5419,Some_College
Not_Married,23,Male,American Indian,148300,Bachelor
Married,31,Female,American Indian,79732,Some_College
Married,34,Male,Asian,4736,High_School
Married,89,Male,Black,65536,Some_College
Not_Married,51,Male,Asian,41209,Some_College
Not_Married,80,Female,White,116095,Some_College
Not_Married,34,Female,Black,9958,Bachelor
Not_Married,61,Female,Black,42317,High_School
Married,57,Male,Asian,124865,High_School
Not_Married,49,Female,Black,8664,Below_High_School
Not_Married,30,Male,American Indian,41510,Some_College
Not_Married,61,Male,American Indian,57342,Above_Bachelor
Not_Married,85,Female,Other,111058,Bachelor
Married,48,Male,Black,91962,High_School
Not_Married,66,Female,Black,145122,Below_High_School
Not_Married,33,Male,Asian,147510,Bachelor
Not_Married,39,Female,Other,40026,High_School
Married,33,Female,White,85152,Below_High_School
Married,65,Male,American Indian,56650,Some_College
Not_Married,42,Female,Black,14269,Below_High_School
Married,71,Male,White,128573,High_School
Not_Married,94,Male,American Indian,121601,High_School
Married,40,Female,Black,119906,Below_High_School
Married,57,Female,Asian,51375,Below_High_School
Not_Married,63,Female,Asian,83506,Below_High_School
Married,68,Male,Asian,55810,Bachelor
Not_Married,94,Female,White,102390,Above_Bachelor
Married,37,Male,Asian,8065,Bachelor
Married,47,Female,Other,67199,Above_Bachelor
Married,20,Male,Asian,86147,Bachelor
Not_Married,20,Male,White,18865,Bachelor
Not_Married,96,Male,White,95480,Some_College
Not_Married,89,Female,Black,72395,Above_Bachelor
Not_Married,76,Male,White,121755,High_School
Not_Married,41,Female,White,110794,Above_Bachelor
Married,57,Male,Other,74096,Bachelor
Married,19,Female,White,80337,Bachelor
Married,80,Male,Other,79268,Bachelor
Married,35,Female,Asian,66089,Below_High_School
Married,19,Female,Black,65012,Above_Bachelor
Not_Married,22,Male,Asian,43977,Some_College
Not_Married,34,Male,American Indian,75642,Some_College
Married,90,Female,White,145149,Above_Bachelor
Not_Married,98,Male,American Indian,64549,High_School
Married,20,Male,Asian,131699,Bachelor
Married,25,Female,White,25387,Below_High_School
Not_Married,59,Male,Other,149059,Above_Bachelor
Not_Married,95,Female,Asian,22683,Below_High_School
Married,98,Male,American Indian,64502,High_School
Married,76,Male,Asian,108290,Some_College
Married,55,Female,Other,97658,Above_Bachelor
Not_Married,78,Female,Black,118450,Above_Bachelor
Married,71,Female,White,31733,Above_Bachelor
Married,80,Male,Other,134370,Some_College
Married,81,Female,Black,129293,Some_College
Married,87,Male,Asian,81516,Below_High_School
Not_Married,33,Female,Other,56064,High_School
Not_Married,99,Female,Asian,114585,Above_Bachelor
Not_Married,55,Male,Asian,149008,Above_Bachelor
Not_Married,30,Female,Black,52586,High_School
Not_Married,93,Female,White,111781,Above_Bachelor
Not_Married,70,Male,American Indian,118248,Below_High_School
Not_Married,82,Female,White,98881,Bachelor
Not_Married,23,Female,Black,91911,High_School
Married,63,Male,American Indian,64479,Bachelor
Not_Married,93,Female,American Indian,29466,Bachelor
Married,53,Male,Black,108707,Above_Bachelor
Married,50,Female,American Indian,8932,Below_High_School
Not_Married,84,Female,Other,42613,High_School
Not_Married,98,Male,Asian,110966,Above_Bachelor
Not_Married,68,Female,American Indian,92574,Some_College
Married,56,Male,White,134057,Some_College
Not_Married,53,Female,Asian,136325,High_School
Not_Married,88,Female,Other,104989,Some_College
Not_Married,90,Male,American Indian,102679,High_School
Married,45,Male,American Indian,101585,Above_Bachelor
Married,81,Male,Other,62542,Some_College
Married,31,Female,Asian,47677,Some_College
Not_Married,36,Female,Asian,113793,Below_High_School
Not_Married,89,Female,American Indian,29903,Some_College
Not_Married,18,Female,White,138432,Some_College
Not_Married,69,Female,Black,136663,Some_College
Married,100,Female,American Indian,74798,Below_High_School
Not_Married,79,Female,Black,139583,Above_Bachelor
Not_Married,71,Male,Black,147539,High_School
Not_Married,35,Female,Black,78502,Above_Bachelor
Married,35,Male,Other,138525,Bachelor
Married,72,Male,American Indian,126129,Some_College
Not_Married,18,Female,American Indian,45975,Below_High_School
Not_Married,78,Male,Other,562,Above_Bachelor
Married,54,Male,Asian,39474,Bachelor
Married,40,Female,Other,110235,Bachelor
Not_Married,20,Male,American Indian,20035,High_School
Married,75,Female,American Indian,14786,Above_Bachelor
Married,31,Male,Other,57504,Above_Bachelor
Married,39,Female,White,76421,Above_Bachelor
Married,48,Female,Black,121119,Below_High_School
Married,41,Female,Asian,140056,High_School
Married,68,Male,American Indian,88680,Above_Bachelor
Married,83,Male,Asian,114858,Above_Bachelor
Not_Married,66,Male,Black,110636,High_School
Not_Married,45,Male,Asian,67867,Below_High_School
Not_Married,89,Female,Asian,111803,Some_College
Not_Married,95,Female,Other,109347,Bachelor
Married,95,Female,Asian,3949,Bachelor
Not_Married,18,Male,Black,24839,Above_Bachelor
Not_Married,76,Male,Other,121946,Above_Bachelor
Not_Married,97,Female,Asian,28682,High_School
Not_Married,96,Male,Other,148109,Bachelor
Not_Married,69,Female,White,86074,Above_Bachelor
Not_Married,36,Female,American Indian,145521,High_School
Married,33,Male,Asian,50379,High_School
Married,53,Female,Black,131909,Bachelor
Not_Married,35,Male,American Indian,145381,Above_Bachelor
Not_Married,86,Male,Other,13689,High_School
Married,19,Male,White,75124,High_School
Married,36,Female,American Indian,119823,Some_College
Married,85,Male,American Indian,77026,Bachelor
Not_Married,77,Male,American Indian,86257,Some_College
Married,72,Male,White,125380,Above_Bachelor
Not_Married,43,Female,Black,84852,Below_High_School
Married,48,Male,American Indian,49219,Bachelor
Not_Married,92,Male,White,17838,Above_Bachelor
Married,88,Male,White,102288,Bachelor
Not_Married,68,Female,Asian,114732,Above_Bachelor
Not_Married,92,Female,White,143723,Below_High_School
Married,98,Female,Other,46393,High_School
Married,29,Male,Other,91383,Below_High_School
Not_Married,18,Male,Asian,148740,Some_College
Married,82,Female,Other,129806,High_School
Not_Married,80,Male,Asian,52193,Bachelor
Not_Married,72,Female,Black,61351,Above_Bachelor
Married,35,Female,Black,33176,Below_High_School
Not_Married,20,Male,Black,36322,Below_High_School
Not_Married,65,Female,Black,60589,Bachelor
Married,65,Male,Black,66187,Below_High_School
Married,26,Female,White,70869,Above_Bachelor
Not_Married,49,Female,American Indian,115012,Bachelor
Married,40,Male,Black,4774,High_School
Not_Married,55,Male,White,53724,Bachelor
Married,55,Female,American Indian,70076,High_School
Not_Married,37,Female,Other,128044,Below_High_School
Not_Married,46,Male,Black,8590,High_School
Not_Married,79,Female,White,19429,Bachelor
Married,22,Male,White,101736,High_School
Not_Married,72,Male,Black,136524,High_School
Not_Married,77,Female,American Indian,111844,Above_Bachelor
Not_Married,53,Male,American Indian,78491,Below_High_School
Married,53,Female,White,89530,Bachelor
Married,72,Male,Other,149066,High_School
Not_Married,81,Female,Black,131400,Above_Bachelor
Not_Married,97,Male,Other,22827,Below_High_School
Married,25,Female,Other,81911,Above_Bachelor
Married,24,Male,Asian,71918,Some_College
Married,78,Male,Asian,111774,Below_High_School
Married,28,Male,White,94543,Above_Bachelor
Not_Married,45,Male,Other,20067,Below_High_School
Not_Married,49,Male,White,91875,Below_High_School
Not_Married,43,Female,Other,67692,High_School
Married,35,Female,Black,90655,Below_High_School
Not_Married,48,Female,Asian,107248,Bachelor
Married,21,Male,White,80371,Above_Bachelor
Not_Married,26,Female,Black,138585,High_School
Not_Married,51,Female,White,28026,High_School
Married,42,Female,American Indian,84867,High_School
Married,71,Male,American Indian,92776,High_School
Married,87,Male,White,106487,Some_College
Married,87,Female,Black,54885,Below_High_School
Not_Married,98,Female,American Indian,137844,Some_College
Married,78,Male,White,103392,Bachelor
Not_Married,19,Male,Asian,62114,Below_High_School
Not_Married,33,Female,Asian,81907,Some_College
Not_Married,50,Female,Black,69976,Below_High_School
Not_Married,78,Male,Black,79346,Bachelor
Married,61,Male,Asian,7300,Above_Bachelor
Not_Married,31,Male,Asian,107812,Above_Bachelor
Not_Married,77,Female,Black,25162,Some_College
Married,86,Male,White,59273,Above_Bachelor
Not_Married,51,Male,Asian,146684,High_School
Not_Married,28,Male,American Indian,86522,Below_High_School
Not_Married,18,Female,Asian,18669,Above_Bachelor
Married,98,Female,American Indian,12754,Above_Bachelor
Not_Married,30,Female,Other,303,Bachelor
Married,96,Female,Other,119972,Some_College
Not_Married,53,Female,White,111349,Some_College
Not_Married,43,Male,Asian,114032,Above_Bachelor
Not_Married,93,Female,American Indian,40349,High_School
Not_Married,21,Female,Asian,71234,Some_College
Married,65,Female,Other,28304,Some_College
Not_Married,54,Male,Black,146134,High_School
Married,69,Female,Black,135048,Below_High_School
Not_Married,19,Female,American Indian,56542,Below_High_School
Married,33,Female,White,102949,Above_Bachelor
Married,47,Male,Other,146719,Above_Bachelor
Not_Married,28,Male,Other,87493,Below_High_School
Married,96,Female,Black,100103,Some_College
Not_Married,98,Female,Black,1784,Some_College
Not_Married,19,Female,Black,22432,Bachelor
Married,34,Male,Black,54211,Some_College
Not_Married,60,Male,American Indian,56933,Above_Bachelor
Not_Married,88,Male,Asian,141644,Bachelor
Not_Married,60,Female,American Indian,48355,Some_College
Not_Married,22,Male,Other,145477,Above_Bachelor
Not_Married,100,Male,American Indian,79735,Bachelor
Not_Married,29,Male,Other,58713,Bachelor
Not_Married,72,Female,Asian,85799,Above_Bachelor
Married,99,Female,White,24118,Above_Bachelor
Married,20,Female,American Indian,111036,Below_High_School
Not_Married,90,Female,White,37958,Bachelor
Married,49,Female,Black,110357,High_School
Not_Married,36,Male,Asian,71503,Bachelor
Married,87,Male,White,38162,Below_High_School
Married,77,Female,Black,111313,Below_High_School
Married,61,Male,American Indian,146864,High_School
Married,29,Male,Black,5952,Bachelor
Not_Married,62,Female,Asian,59800,Below_High_School
Married,88,Female,White,78847,High_School
Not_Married,87,Female,White,13006,Bachelor
Not_Married,89,Male,Asian,9372,Below_High_School
Married,80,Male,Other,35652,Below_High_School
Not_Married,77,Female,White,122023,Below_High_School
Married,22,Male,Black,122282,Above_Bachelor
Married,55,Female,Black,141345,Bachelor
Married,57,Male,White,59718,High_School
Married,68,Male,White,145475,Some_College
Married,38,Male,Asian,26690,High_School
Not_Married,35,Male,Black,9490,Above_Bachelor
Not_Married,80,Male,Other,36473,Above_Bachelor
Not_Married,87,Male,Black,97475,High_School
Not_Married,38,Male,Other,5031,Bachelor
Not_Married,45,Female,Asian,145807,Bachelor
Not_Married,45,Female,White,71176,Some_College
Not_Married,23,Male,Black,38427,High_School
Not_Married,37,Female,Black,15877,Some_College
Married,94,Female,Other,47282,High_School
Not_Married,22,Male,Black,30854,Bachelor
Not_Married,85,Male,Asian,26554,Above_Bachelor
Not_Married,19,Female,American Indian,76490,Bachelor
Not_Married,51,Male,White,8881,Bachelor
Not_Married,59,Male,American Indian,116381,Above_Bachelor
Married,84,Male,Black,144015,Bachelor
Not_Married,33,Female,Other,146710,Bachelor
Married,64,Male,Black,67476,Below_High_School
Married,23,Female,Other,43177,Below_High_School
Married,63,Male,Black,119632,Some_College
Married,28,Male,American Indian,15043,High_School
Not_Married,92,Female,Asian,148789,Above_Bachelor
Not_Married,65,Female,Black,74108,Above_Bachelor
Not_Married,36,Male,Other,48689,Below_High_School
Married,87,Female,Other,25729,Below_High_School
Not_Married,64,Female,American Indian,14463,Bachelor
Married,45,Male,White,143606,Below_High_School
Not_Married,41,Female,American Indian,71215,Some_College
Not_Married,71,Female,American Indian,60794,Above_Bachelor
Not_Married,92,Male,White,102714,Bachelor
Married,55,Male,Asian,116827,Above_Bachelor
Not_Married,96,Male,Asian,44828,Some_College
Married,35,Female,Other,68553,Bachelor
Married,53,Male,Black,101132,Below_High_School
Not_Married,47,Male,Other,101458,Bachelor
Married,32,Female,Other,20560,High_School
Married,57,Male,Black,8363,Above_Bachelor
Not_Married,39,Male,Other,89847,Bachelor
Not_Married,74,Female,White,12676,High_School
Married,82,Male,Other,111464,Above_Bachelor
Not_Married,22,Male,American Indian,130976,Some_College
Not_Married,25,Female,Asian,112553,Some_College
Not_Married,73,Female,White,42514,Below_High_School
Married,60,Male,White,58490,Bachelor
Married,71,Male,Other,133334,Bachelor
Married,34,Male,Other,78711,Bachelor
Married,72,Male,Black,118395,High_School
Married,43,Female,Black,116141,High_School
Married,32,Female,Other,131615,Bachelor
Not_Married,72,Male,American Indian,109824,Bachelor
Married,92,Female,Asian,120081,High_School
Not_Married,83,Female,Other,102473,High_School
Married,69,Female,Black,77335,Some_College
Married,76,Male,American Indian,23850,High_School
Married,86,Female,American Indian,122656,Below_High_School
Married,64,Male,Other,34599,Above_Bachelor
Not_Married,20,Female,Black,75089,Some_College
Married,26,Female,American Indian,25455,Some_College
Not_Married,29,Male,White,45002,High_School
Married,69,Male,Black,23900,High_School
Married,56,Female,Asian,149120,Above_Bachelor
Not_Married,26,Male,Asian,97849,Bachelor
Not_Married,91,Female,Asian,102247,Bachelor
Not_Married,97,Male,White,24172,High_School
Not_Married,18,Female,Other,111371,Bachelor
Married,96,Male,American Indian,140336,High_School
Not_Married,59,Male,American Indian,84681,Above_Bachelor
Not_Married,74,Female,Other,122396,High_School
Not_Married,28,Male,Asian,101973,High_School
Not_Married,55,Male,Asian,93287,Some_College
Married,79,Female,American Indian,66094,High_School
Married,78,Female,American Indian,7981,High_School
Married,86,Female,American Indian,83144,High_School
Married,95,Female,Other,4971,Some_College
Not_Married,72,Female,Other,119856,Below_High_School
Married,28,Male,American Indian,23160,Below_High_School
Not_Married,38,Male,Asian,26186,Bachelor
Married,38,Male,Black,97913,Bachelor
Not_Married,94,Female,Asian,83848,Above_Bachelor
Not_Married,79,Male,White,109115,High_School
Married,72,Male,Other,86440,Below_High_School
Married,44,Female,American Indian,121694,Bachelor
Not_Married,60,Male,Black,79260,Below_High_School
Married,92,Female,Asian,125858,High_School
Married,61,Female,Asian,7906,Bachelor
Not_Married,70,Male,Other,40138,Above_Bachelor
Not_Married,44,Female,Other,126716,Some_College
Not_Married,90,Female,Other,20344,Bachelor
Not_Married,85,Male,Asian,140376,Some_College
Not_Married,80,Female,Asian,51925,Bachelor
Married,35,Male,Other,71263,Above_Bachelor
Not_Married,37,Male,Other,65838,Some_College
Not_Married,22,Female,Black,131745,Above_Bachelor
Married,29,Male,Black,35996,High_School
Not_Married,89,Female,Other,19210,Above_Bachelor
Married,21,Male,White,81827,Bachelor
Married,51,Male,Other,73335,Below_High_School
Not_Married,26,Male,Black,113671,Above_Bachelor
Not_Married,60,Female,American Indian,107600,Above_Bachelor
Married,55,Female,White,96645,High_School
Not_Married,91,Male,American Indian,80925,Below_High_School
Not_Married,45,Female,Black,15433,Below_High_School
Not_Married,70,Male,Black,7609,Some_College
Married,96,Male,Black,114165,High_School
Married,48,Male,Other,112944,Bachelor
Married,19,Male,American Indian,138775,Bachelor
Married,100,Male,White,62722,Above_Bachelor
Not_Married,55,Female,Other,95299,Above_Bachelor
Married,99,Male,Black,143478,High_School
Married,53,Female,White,84572,Below_High_School
Not_Married,23,Male,Black,43000,Some_College
Not_Married,93,Female,White,142547,Below_High_School
Not_Married,67,Male,Black,112924,Bachelor
Not_Married,91,Female,Black,90264,Bachelor
Married,44,Male,American Indian,61492,Bachelor
Married,36,Female,American Indian,28532,Some_College
Married,42,Female,Other,95541,Below_High_School
Not_Married,94,Female,White,29033,Below_High_School
Not_Married,29,Female,Other,34723,Above_Bachelor
Married,58,Male,Black,111890,Some_College
Married,84,Female,American Indian,61250,Below_High_School
Married,77,Male,Black,23383,Bachelor
Married,56,Female,White,122972,Some_College
Married,57,Male,American Indian,105843,Above_Bachelor
Not_Married,56,Female,American Indian,72638,Bachelor
Married,38,Male,Asian,67111,Below_High_School
Not_Married,23,Male,Other,142416,High_School
Married,91,Male,Black,251,Above_Bachelor
Married,49,Female,White,147362,Some_College
Not_Married,69,Male,White,130442,Some_College
Not_Married,60,Male,American Indian,140701,Below_High_School
Not_Married,72,Female,Black,110169,Below_High_School
Not_Married,62,Female,Asian,140970,Below_High_School
Married,78,Female,Asian,134220,Above_Bachelor
Married,35,Male,Black,108386,Below_High_School
Married,78,Female,American Indian,30977,Bachelor
Not_Married,86,Male,American Indian,701,High_School
Not_Married,25,Male,Asian,128962,Some_College
Not_Married,39,Male,Black,87971,Some_College
Not_Married,20,Male,Asian,104246,Bachelor
Married,87,Male,Other,142228,High_School
Not_Married,80,Female,White,25769,Above_Bachelor
Married,55,Female,American Indian,39326,Above_Bachelor
Not_Married,43,Female,Black,75847,Some_College
Not_Married,50,Male,White,144401,Some_College
Married,28,Female,Asian,133787,Below_High_School
Not_Married,49,Female,White,36376,Below_High_School
Not_Married,19,Female,Asian,119012,Below_High_School
Married,71,Male,Other,113384,Above_Bachelor
Not_Married,41,Male,Black,98563,Bachelor
Married,90,Female,Black,127021,Below_High_School
Not_Married,44,Male,Asian,130369,High_School
Not_Married,52,Male,American Indian,58014,Some_College
Married,61,Female,Other,84483,Above_Bachelor
Not_Married,25,Male,American Indian,22625,Below_High_School
Married,66,Male,Asian,104461,Below_High_School
Not_Married,88,Male,Black,82203,Above_Bachelor
Married,64,Male,American Indian,101781,Some_College
Married,95,Female,Other,146235,Above_Bachelor
Not_Married,76,Female,White,78615,Above_Bachelor
Not_Married,92,Female,Black,72728,High_School
Married,77,Male,Black,116006,Bachelor
Not_Married,41,Male,Black,129716,Some_College
Married,89,Male,White,144068,Below_High_School
Married,68,Male,Asian,25246,Some_College
Married,48,Male,Asian,22725,Some_College
Not_Married,53,Female,Black,88316,Bachelor
Not_Married,76,Male,Other,91110,Above_Bachelor
Married,21,Male,White,2375,Bachelor
Not_Married,25,Female,White,26440,Bachelor
Married,61,Male,Asian,8119,Some_College
Married,87,Female,White,132431,High_School
Married,97,Female,American Indian,29324,Below_High_School
Married,18,Male,White,95870,High_School
Not_Married,97,Female,Other,101252,High_School
Not_Married,61,Female,Black,135145,Below_High_School
Married,47,Male,American Indian,117868,Above_Bachelor
Not_Married,70,Male,Black,149418,Below_High_School
Married,63,Female,Asian,88882,High_School
Married,88,Male,Other,129399,Above_Bachelor
Not_Married,19,Female,Other,53427,Bachelor
Not_Married,47,Male,Black,111280,Bachelor
Not_Married,31,Female,Other,110670,Some_College
Not_Married,20,Male,Other,57007,Bachelor
Not_Married,89,Male,Asian,31206,Bachelor
Married,29,Male,American Indian,44810,Below_High_School
Not_Married,37,Female,Black,7675,Some_College
Married,49,Male,Other,31849,Some_College
Not_Married,90,Female,Other,35917,Some_College
Not_Married,54,Female,Other,24023,Above_Bachelor
Married,54,Male,American Indian,136573,High_School
Married,45,Female,Asian,125035,Above_Bachelor
Not_Married,65,Male,Black,112646,High_School
Not_Married,95,Female,Asian,7936,Above_Bachelor
Not_Married,55,Male,Black,86408,Above_Bachelor
Married,93,Female,Asian,76887,Below_High_School
Not_Married,61,Male,Other,101777,Below_High_School
Not_Married,91,Male,Other,123767,Below_High_School
Not_Married,90,Female,White,13773,High_School
